#Table1
objid,ra,dec,specobjid,ra1,dec1
1237678920210055659,12.7075897123683,12.9726392068361,12432190486739179520,12.707589,12.972643
1237678919136379427,12.8329524786196,12.1109452276565,6424525984243144704,12.832953,12.110942
1237678920210186537,12.984182145399,12.9810868969679,6987422887570593792,12.984172,12.981088
1237679319630545069,10.1422694473426,10.6105178613193,5114019993672243200,10.142271,10.61052
1237678857939058933,10.143161522916,11.4235773040783,6986354161295316992,10.143164,11.42358
1237678907860648020,10.1433154437663,10.9982998281292,6986345365202294784,10.143315,10.998297
1237678907860713808,10.267882358577,10.8393277682665,6981714497087232000,10.26788,10.839327
1237678857939125002,10.2685050635051,11.5681477393711,6368354130428450816,10.268502,11.568142
1237678857939124736,10.2689826289082,11.4275042845734,6981970133540689920,10.268981,11.427497
1237678907860779327,10.3970021005933,10.8743839061307,6368098493974992896,10.396998,10.874387
1237678918061654530,10.3981247010447,11.3285725951467,6986362132754618368,10.398126,11.328568
1237678859549868378,10.521431136104,12.8297991330932,6982925885365311488,10.521435,12.829795
1237678919672398496,10.7582849006679,12.5568404231639,12432291092053121024,10.758285,12.55684
1237678919135527306,10.7592932286973,12.1502483995072,6982911316836243456,10.75929,12.150248
1237679319094001936,10.7596248827132,10.3123780678131,12438011575536998400,10.759628,10.312378
1237679319094067486,10.9105316599366,10.3588915916983,5114078817544329216,10.910532,10.358889
1237678859550065494,11.039375439887,12.7710936384304,12432271850599634944,11.039375,12.771094
1237678919135658510,11.1705831169801,12.1649832637926,12432266627919403008,11.170583,12.164983
1237678858476388446,11.1715265690154,12.0073168886993,12432264428896147456,11.171527,12.007317
1237678859550130623,11.1716928291315,12.8112080103441,6982883829045549056,11.171687,12.811206
1237678859550196095,11.3130541204285,12.7800206376248,6982874483196712960,11.313051,12.78002
1237678918062047384,11.3130972859791,11.3069885462222,6986410786144147456,11.313098,11.30699
1237678906787496179,11.4507598868029,10.1206990975395,5114103831433861120,11.450757,10.120699
1237679319094264092,11.4509096000905,10.1771309963581,5114104656067581952,11.45091,10.177131
1237679319094264717,11.4513462579145,10.1750029310104,12438056930391644160,11.451346,10.175003
1237678907324367337,11.45139024023,10.5444568463006,12438053631856760832,11.45139,10.544457
1237678920209597093,11.6011606249956,12.9880910470512,12432240514518243328,11.601161,12.988091
1237678857939714317,11.6012902643887,11.4968788564167,6986427278818564096,11.601292,11.49688
1237678919672791252,11.7373253985136,12.6183638582918,6986418482725541888,11.737327,12.618362
1237678919672791635,11.7384384927047,12.5730780351368,12432234742082197504,11.738438,12.573078
1237678907324498085,11.8759292616238,10.3758889053027,5116239908017821696,11.875932,10.375889
1237678907861369301,11.8764132081398,10.8604150421498,6986259603295328256,11.876413,10.860414
1237678857939845440,11.876834227849,11.4236078785153,6986439648324376576,11.876834,11.423603
1237678920209727771,11.8771280927025,12.9888140946565,6983098783568779264,11.877128,12.988819
1237678859013587557,12.0053311387407,12.2937726366221,6982836000289740800,12.005329,12.293768
1237678859550523936,12.1424839384501,12.7523468228082,6987468517303146496,12.142483,12.752347
1237678859550589540,12.2976781710973,12.6683541431553,12432204780390340608,12.297678,12.668354
1237678834293211632,12.2989794080238,10.5664399755873,6986236238673238016,12.298979,10.566437
1237678859550654988,12.4651045343231,12.8088818217037,6987452849262450688,12.4651,12.808883
1237678858476978537,12.4667299281925,11.8552446649163,6986473183429023744,12.466727,11.855246
1237678859550720573,12.6238165551898,12.6812216268117,6987441579268265984,12.623813,12.681224
1237678859013849630,12.6243003141946,12.3594899727293,6987446527070590976,12.624293,12.359494
1237678857940304223,12.9455233179903,11.3574526971563,6986481979522045952,12.945523,11.35745
1237678918062702830,12.9459967399236,11.243314261039,6424532031557097472,12.945997,11.243307
1237678919136445103,12.9467337225772,12.1195080263511,6987425361471756288,12.946733,12.119501
1237678907323711571,10.0130930508801,10.4039608760067,12437965396048631808,10.013093,10.403961
1237679320167481365,10.1736595625004,11.0120724440707,6986345090324387840,10.173661,11.012072
1237679319093805187,10.3131226208409,10.3544996167182,6368105915678480384,10.313123,10.3545
1237678919672201621,10.3140219662108,12.6022844372961,6982936880481589248,10.314018,12.602287
1237678907323842950,10.3148608907546,10.3930846998757,6981721369034905600,10.314862,10.393086
1237678907860713903,10.3150093827205,10.8441257196552,6368097944219179008,10.315008,10.844126
1237678920209137940,10.4713798247611,12.9591061667798,6983022917266462720,10.471382,12.959106
1237679319093936916,10.6221528868755,10.2644969655411,6986330246917412864,10.622151,10.264494
1237678857939320945,10.6228663513477,11.4566431887139,6368363201399379968,10.622866,11.456641
1237679319630807185,10.7361719624868,10.6697234160599,6986325573992994816,10.736173,10.669723
1237678918061785191,10.7372666191134,11.3029991440607,6981980304023246848,10.737267,11.302997
1237679319630873040,10.8773451330713,10.6692533620882,12438010750903277568,10.877345,10.669253
1237678919672463631,10.8777584513229,12.602689420175,12432280921570564096,10.877758,12.602689
1237678857939386944,10.8778318690196,11.5577967890993,6986379724940662784,10.877829,11.557798
1237678919135592756,10.878664576258,12.0871754430782,12432289167907772416,10.878665,12.087175
1237678857939386617,10.8788786162642,11.4199516237412,6986384947620894720,10.878879,11.419953
1237678919672464031,11.0131481031353,12.4649638276468,6986386322010429440,11.013146,12.464962
1237678859013194170,11.0132255736264,12.3728894799834,6982891525626943488,11.013225,12.372889
1237679319630938445,11.0149515660143,10.618278410811,5114087063881537536,11.014952,10.618275
1237678858476454062,11.2962498157198,11.842033626851,6986402539806939136,11.296249,11.84203
1237678858476519629,11.4281762315626,11.8998030925419,6986399791027869696,11.428176,11.8998
1237678906787496697,11.5636309687222,10.0183581419149,12438069025019549696,11.563631,10.018358
1237678919672791579,11.7067712025444,12.4421966208939,6986419307359262720,11.706772,12.442192
1237678919136051324,11.9756807426593,12.1696311780467,6986433326132516864,11.975679,12.169629
1237679319631331617,11.9757915799098,10.6255699966876,6986247508667422720,11.975789,10.625569
1237678859550523884,12.1272089081347,12.6718426129229,6982850568818808832,12.127208,12.671842
1237678920209858687,12.1282540241496,12.837454635592,6987471540960122880,12.128259,12.837458
1237678918062440574,12.2871080736744,11.3484280819359,6986466586359257088,12.287109,11.348427
1237678834293211432,12.287672606974,10.56769325206,5116252552401541120,12.287674,10.567692
1237678859550589175,12.2878977782833,12.6242063601186,12432213301605455872,12.287898,12.624206
1237678859013718549,12.289128588099,12.2234164474719,6987458071942682624,12.289125,12.223419
1237678919136313804,12.6210628426633,12.1146979801034,6987434157564778496,12.621059,12.1147
1237678834293342396,12.6223426864607,10.6038246733214,6986225243556960256,12.622342,10.603828
1237678918062571799,12.6233321672793,11.2680108686303,6986220020876728320,12.62333,11.268011
1237678858477109553,12.7843970928851,11.8572554975105,6424530382289655808,12.784396,11.857254
1237678834830344688,12.9404205937364,11.0758501631469,6424521586196633600,12.940419,11.075847
1237678919672135992,10.1317958265632,12.6545281817785,6982948700231587840,10.13179,12.65453
1237678857939124686,10.2453071433536,11.4929225642073,6981970958174410752,10.245305,11.492916
1237678859012866360,10.2461186170132,12.2780841063028,12432309783750793216,10.246119,12.278084
1237678920209007251,10.2463737578539,12.9444662991904,6983012197028091904,10.246372,12.944466
1237678906787037422,10.3920481800497,10.0982242918371,5114045557317588992,10.392044,10.098227
1237678919672201489,10.3925419317889,12.6320103643479,12432302911803119616,10.392542,12.63201
1237678919135396293,10.5325392197064,12.1678329681428,6982933856824612864,10.532538,12.167832
1237678918061654733,10.5346513895692,11.2396324953119,6368363476277286912,10.534651,11.239629
1237678919135396070,10.5346767368371,12.0531657173785,6982934131702519808,10.534678,12.053166
1237678858476192102,10.6639193080816,11.9135652096758,6986366805679036416,10.663917,11.913563
1237678858476192429,10.664734226465,11.9872381498882,6982922311952521216,10.664731,11.987236
1237678859013063461,10.6657726725139,12.2461710029394,12432287793518237696,10.665773,12.246171
1237678919672463737,10.911180155672,12.6116198735458,12432269926454286336,10.91118,12.61162
1237678920209334463,10.9112236613136,12.9812112941224,12432273774744983552,10.911224,12.981211
1237678859013129154,10.9116977973691,12.2853739580054,12432275149134518272,10.911698,12.285374
1237679320167743610,10.9123320726937,11.0653372124885,6986317602533693440,10.912333,11.065339
1237678859013129156,10.9127158957565,12.2501980473355,12432275698890332160,10.912716,12.250198
1237679319630938514,10.9131388912288,10.6072279618696,5114075519009445888,10.913141,10.607227
1237678859013194258,11.0490362474317,12.2924504719847,6982890426115315712,11.049035,12.292449
1237679319094068236,11.0494099575995,10.3533828570126,6986309905952299008,11.049409,10.353378
1237678907324170646,11.0501612539433,10.5617183935844,6986310180830205952,11.050157,10.561722
1237678920209400169,11.050533719186,12.9690731823549,6983054803103668224,11.050532,12.969076
1237678906787430536,11.3237248776003,10.0442939538772,12438045935275366400,11.323725,10.044294
1237678920209530982,11.47056135563,12.9392584325291,6982875307830433792,11.470562,12.939259
1237678907324498384,11.7690179025124,10.3520713907151,6986257679149979648,11.769015,10.352069
1237678918062244489,11.7690744672875,11.1938385248909,6986273622068582400,11.769073,11.193829
1237678919135985885,11.8953669607218,12.1337968504708,6986430577353447424,11.895366,12.133797
1237679319631397404,12.0339353459692,10.7547113294725,6986247783545329664,12.033932,10.754709
1237678919672988083,12.1682380829226,12.5875343146384,6987462744867100672,12.168238,12.587532
1237678918599246377,12.169518280828,11.6256608243192,6986453392219723776,12.169518,11.625658
1237678907324694593,12.3163043770788,10.52190458976,6986234039649982464,12.316303,10.5219
1237678919673118963,12.4875100435261,12.566768235283,12432202856244992000,12.48751,12.566768
1237678857940107613,12.4879040146704,11.4805186208128,6986474832696465408,12.4879,11.480521
1237678920210055340,12.6426526182074,12.8801499836193,6987443228535707648,12.642652,12.880152
1237678859550785670,12.6435949600196,12.7281269222019,12432188562593830912,12.643595,12.728127
1237678907861827690,12.9664389876853,10.8849372269859,5116292959453861888,12.966442,10.884918
1237678907325022384,12.966948280092,10.3314462461194,5116308077738743808,12.966949,10.331448
1237678907861828072,12.9670193652682,10.8284228970534,5116306978227116032,12.967025,10.828405
1237678907323843179,10.3186833859427,10.4041879762241,5114035111957125120,10.31868,10.404186
1237678859012932102,10.4286244892057,12.2802228255391,12432311707896141824,10.428624,12.280223
1237678907323908682,10.4288672277488,10.4141558738983,12437987111403280384,10.428867,10.414156
1237678859549802645,10.4294269336816,12.8639562841803,12432304835948468224,10.429427,12.863956
1237679319630677070,10.4296331130431,10.6828187182644,5114041159271077888,10.42963,10.682817
1237678857939255877,10.5710505564352,11.5980805225301,6986369279580198912,10.571048,11.598079
1237678907860910295,10.6993349572151,10.9748073954809,6981705700994209792,10.699334,10.974803
1237678859013062865,10.6994288762459,12.4336324022056,12432290817175214080,10.699429,12.433632
1237679320167678844,10.6997788120564,11.0435614530287,6981710099040720896,10.699778,11.04356
1237678919672398369,10.841187270109,12.6154773203568,12432282021082191872,10.841187,12.615477
1237678919672463540,10.9801384574586,12.4814468626154,6982892350260664320,10.980136,12.481446
1237679319630938408,10.980217904238,10.6341264268531,12438009926269556736,10.980218,10.634126
1237678919672463900,10.9808668732463,12.5943774946693,6982893174894385152,10.980862,12.594376
1237678859013194108,10.9809501504858,12.2843335179691,6986379175184848896,10.980948,12.284332
1237679319094132902,11.1127050933909,10.1662913930513,6986299185713928192,11.112705,10.166291
1237678859013456399,11.6778327718885,12.3104575401017,6982847270283925504,11.677834,12.310458
1237679319094395807,11.6782977858001,10.2074133466364,12438066276240480256,11.678298,10.207413
1237678919135920474,11.6792490861655,12.0320684495121,12432233642570569728,11.679247,12.032067
1237678918599049641,11.6792627731967,11.711944326176,6986425904429029376,11.67926,11.711946
1237678859550327279,11.679647083544,12.6972220088146,12432238040617080832,11.679644,12.697221
1237678919672791234,11.6797155063825,12.5991448042507,6986420681748797440,11.679717,12.599143
1237678858476650801,11.8322376571151,11.9394119632215,12432224296721733632,11.832238,11.939412
1237678919672856996,11.8326427331378,12.5090054966286,12432225396233361408,11.832643,12.509005
1237678919672856747,11.8337662699865,12.42320492698,6982853867353692160,11.833768,12.423202
1237678858476716304,11.9778634190004,11.8650951769925,12432211102582200320,11.977863,11.865095
1237678920209793258,11.9782241132795,12.8764659995136,6982852218086250496,11.978225,12.876469
1237678907861500261,12.1312626497015,10.8754062259178,6986239262330214400,12.131263,10.8754
1237678906787758811,12.1316887717581,10.0643013936627,12438086617205594112,12.131689,10.064301
1237678906787758504,12.1324230150524,10.0692001300993,5116256125814331392,12.132421,10.069197
1237678919673053581,12.2937161584917,12.4531122047641,6986458889777862656,12.293717,12.453107
1237678857940107544,12.4500158270785,11.4567783426895,6986476481963907072,12.450013,11.45678
1237678858476912791,12.4514722639535,11.8298274559133,6986473458306930688,12.45147,11.829833
1237678918062571645,12.6095965761622,11.2397780229433,6986218921365100544,12.609594,11.239779
1237678919136313772,12.6107438786645,12.1006834534736,6986469884894140416,12.610739,12.100685
1237678858477043895,12.7354147939933,11.8375501567663,6987436081710127104,12.735417,11.837547
1237678834293474138,12.8808456506766,10.660316461749,5116293509209675776,12.880845,10.660315
1237678918598328372,10.0275137070093,11.7395074926087,6368341760922638336,10.027513,11.739509
1237679320167416016,10.0292390650562,11.112121279642,6981963811348830208,10.029239,11.112118
1237678859549672034,10.1750355612486,12.8486484538137,6982939354382751744,10.175033,12.848648
1237678907323843176,10.3162766550785,10.519042287507,6368090247637784576,10.316274,10.519042
1237678907323908539,10.4694494767565,10.5172083757791,6368097669341272064,10.469453,10.517212
1237678919672267170,10.4694962426207,12.558000221173,6982925335609497600,10.469497,12.558002
1237679320167612902,10.4700524317,11.1072088623675,6986340692277876736,10.47005,11.107207
1237678859012997713,10.6022973665203,12.3761685967756,6982914065615312896,10.602296,12.376166
1237678918598590679,10.6030426970656,11.6884527166412,6981975081343014912,10.603042,11.68845
1237679320167678682,10.7301182053959,11.1164038761268,6368095195440109568,10.730118,11.116402
1237678858476257763,10.8749877246252,11.9464209517688,6986378075673221120,10.874986,11.94642
1237678859549999830,10.8754719565748,12.7569450692985,12432282570838005760,10.875468,12.756942
1237678919672464291,11.0117561178402,12.507390880287,12432269101820565504,11.011756,12.507391
1237678859550064802,11.0122788204971,12.7049798715922,12432271025965914112,11.012279,12.70498
1237678919672595135,11.2921895098753,12.5735612864896,6982865687103690752,11.292188,12.573559
1237678919672594623,11.2929296966378,12.6285618816449,6982872559051364352,11.292932,12.628562
1237678907324367065,11.5800916004984,10.4453375056019,6986279944260442112,11.580092,10.445336
1237678906787496812,11.5801837018373,10.0295299548342,12438066825996294144,11.580184,10.02953
1237678919672791384,11.7464700477218,12.5922767706438,12432224846477547520,11.74647,12.592277
1237678919672792052,11.7481639237196,12.5229735879368,12432224571599640576,11.748164,12.522974
1237678858476716808,11.9170587382055,11.885921965075,6986431951742982144,11.917057,11.885916
1237678859013652630,12.0817797386629,12.2231330797848,12432212751849641984,12.081779,12.223135
1237678919136051273,12.0819237824596,12.150482822207,6982833526388578304,12.081924,12.150484
1237678907861565573,12.2187617610516,10.7627769770743,6986237063306958848,12.218761,10.762772
1237678919136117289,12.2191078842441,11.9863107765038,12432200107465922560,12.219108,11.986311
1237678918062440733,12.2209287936441,11.2955654362822,6986241186475563008,12.220927,11.295561
1237678920209859025,12.2212531929766,12.9638774594852,6987464669012449280,12.221261,12.963881
1237678859550654798,12.3621100744471,12.8177078293778,12432204505512433664,12.362105,12.817709
1237678859550655188,12.3641325050941,12.6518804339127,12432203680878712832,12.364133,12.65188
1237678920209989709,12.5010903238119,12.9774112379185,6987454773407799296,12.501097,12.977412
1237678859550785793,12.6625323879463,12.7896553471317,12432190761617086464,12.662532,12.789655
1237678833756602642,12.8168736577776,10.3138577387133,5116282514093398016,12.81687,10.313856
1237678906788085970,12.8183467104972,10.1015500230935,12446977268311676928,12.818347,10.10155
1237678919673315503,12.9989913520665,12.5514667409195,6987417664890361856,12.998991,12.55146
1237679319630611015,10.2140221722939,10.7380019392494,6368111138358712320,10.214025,10.738004
1237679319630676567,10.346986134375,10.6739728376181,5114042258782705664,10.346985,10.673973
1237678919672266914,10.4936957166586,12.4711501007801,6982927534632753152,10.493694,12.47115
1237678918598525077,10.4947527386193,11.762426822099,6982932757312985088,10.494753,11.762424
1237679319093936439,10.6154420007056,10.3358011503025,12438000855298627584,10.615442,10.335801
1237678857939255966,10.615569172194,11.5719233915772,6368360177742403584,10.615565,11.571922
1237678907860844957,10.6162549943828,10.8009277787537,6986326398626715648,10.616256,10.800923
1237679319093936440,10.6168156104399,10.3039636198732,12438001130176534528,10.616816,10.303964
1237678859013128993,10.8837205522512,12.3136860592548,6982901970987407360,10.883717,12.313684
1237678918598721959,10.8849456708454,11.6650470114175,6986382198841825280,10.884942,11.665045
1237678859013128410,10.885248564921,12.405112146362,12432290542297307136,10.885249,12.405112
1237678858476257788,10.8857797414169,11.9466805318928,6982900321719965696,10.885778,11.94668
1237678906787299996,11.0294424072772,10.0840567792469,5114078542666422272,11.029437,10.084057
1237678906787365184,11.1643514603072,10.0608996880162,12438035764792809472,11.164351,10.0609
1237678907324236063,11.1653141902212,10.557168438125,5114085964369909760,11.165314,10.557172
1237678906787430529,11.307745860668,10.0083154898476,6986300285225555968,11.307744,10.008316
1237678907861172399,11.308079104231,10.9023136762408,6986293413277882368,11.308078,10.902313
1237679319094264094,11.4524813936093,10.2272317249764,12438055006246295552,11.452481,10.227232
1237678919672660542,11.4537646734157,12.4281966487827,6986396217615079424,11.453765,12.428193
1237678919135855193,11.6073531292695,12.0423268741716,6986417108336007168,11.607351,12.042324
1237678858476585795,11.6086422119826,11.9976034450095,6982843147115321344,11.60864,11.9976
1237678919672726037,11.6087808469516,12.5893078791106,6986413260045309952,11.608781,12.589304
1237679319094395418,11.7625768880238,10.2317865177994,5116240182895728640,11.762577,10.231785
1237678906787627725,11.763219712051,10.0565918738963,12438065726484666368,11.76322,10.056592
1237678907861369357,11.8986191593571,10.8731515876788,6986258778661607424,11.898617,10.873149
1237678919136051637,12.0631442086872,12.0721356747762,12432209728192665600,12.063146,12.072135
1237678919672987847,12.2297998849825,12.4296198427037,6982837649557182464,12.229804,12.429615
1237678906787889459,12.3957648711064,10.1126314317264,6986234314527889408,12.395764,10.112632
1237678918599442845,12.5696969593571,11.5986786313698,6986475932208093184,12.569692,11.598682
1237678859550785996,12.740602559621,12.7226333464399,6987441304390359040,12.740601,12.72263
1237678907861827652,12.8904165762845,10.8439267931075,5116294883599210496,12.89042,10.843923
1237679319093674910,10.03563482867,10.2831999967755,5114021368061777920,10.035634,10.283199
1237678906786841045,10.0368764108864,10.0578925729781,6368116086161037312,10.036871,10.057892
1237678859549737102,10.3279270887901,12.8066269169762,12432315556186839040,10.327927,12.806627
1237678859549803131,10.4730031323159,12.6817177995473,6982926435121125376,10.473004,12.681714
1237678907860779516,10.4735336775057,10.7963697083928,6368096844707551232,10.473533,10.796371
1237678858476126766,10.607153126477,11.9288637787357,6982921762196707328,10.607151,11.928863
1237678919672332472,10.716570952815,12.6052192159365,12432291916686841856,10.716571,12.605219
1237678858476257708,10.8479359306367,11.8298662705577,6982898397574617088,10.847935,11.829866
1237678918061850885,10.8482825380245,11.3415996661465,6986383573231360000,10.848279,11.341596
1237678920209269004,10.8494010478523,12.9320712873993,6983044907499018240,10.849403,12.932074
1237678857939386902,10.8494178247702,11.4877128840816,6982908568057174016,10.849415,11.487714
1237678859550064934,10.9879372342124,12.8192039832327,6982895923673454592,10.987933,12.819204
1237679319094067761,10.9880539696999,10.1654305244802,6986310455708112896,10.988054,10.165429
1237678919672463488,10.9889798946275,12.5271595130557,6982892075382757376,10.988975,12.527157
1237678859013194530,10.9892580293871,12.3895029136636,12432279547181029376,10.989258,12.389503
1237678907324236469,11.2540553364751,10.4659860141072,12438043461374203904,11.253986,10.46599
1237678919135789204,11.4004297285758,12.0302883580115,12432255357925218304,11.40043,12.030288
1237678907324301874,11.4026171853222,10.3868086958179,5114102182166419456,11.402611,10.386806
1237678859550392826,11.793902254734,12.7395237459804,6982857990522296320,11.793901,12.739523
1237678858476651159,11.7943045587404,11.9286713959486,6982831602243229696,11.794304,11.928674
1237678918062244272,11.794506188194,11.1940892278816,6986263726463932416,11.794505,11.19408
1237678919136051692,11.9400919715557,12.118868762706,6986434150766237696,11.94009,12.118865
1237678859013587660,11.9409457381082,12.243930908645,6986431401987168256,11.940944,12.243927
1237678859013587053,11.9415046722256,12.2659169642341,12432223746965919744,11.941505,12.265917
1237678857939976929,12.2337508991438,11.4299774369665,6986455591242979328,12.233747,11.429977
1237678833756340494,12.2341925049878,10.1433556739387,5116250903134099456,12.234193,10.143355
1237678918062506285,12.4088801998507,11.3223818663371,6986230741115099136,12.408877,11.322382
1237678834293277354,12.4089276779868,10.6586490368181,5116261073616656384,12.408926,10.658647
1237678907861696535,12.5806874071543,10.8778046722361,5116272343610841088,12.580687,10.877809
1237678859013849811,12.5813673982047,12.3874352045065,12432202031611271168,12.581367,12.387435
1237678918599442854,12.5828783079382,11.7329949153934,6986477306597627904,12.582875,11.733
1237678918062637252,12.7523504434936,11.1946891066175,6424532856190818304,12.75235,11.194686
1237678906788085794,12.9257644950414,10.1137579932878,12446972320509351936,12.925764,10.113758
1237678906788085893,12.9259583665057,10.0042875081991,12446974244654700544,12.925958,10.004288
1237679320167481424,10.2350234740022,11.0307923808268,6986346464713922560,10.235025,11.030792
1237678918061588767,10.2352946269141,11.2804156375815,6368357428963334144,10.235293,11.280417
1237678859012866090,10.2355490161279,12.263848299404,12432309233994979328,10.235549,12.263848
1237678919135330526,10.3657802672363,12.1908874553449,12432311158140327936,10.36578,12.190887
1237678919672201753,10.3660408014912,12.555864382823,6982936330725775360,10.366036,12.555865
1237678907323842702,10.3665689944411,10.4575684578503,12437977765554444288,10.366569,10.457568
1237678920209072642,10.3678296580484,12.9190730049066,6983012471905998848,10.367828,12.919073
1237678858476126570,10.4961030351062,11.8936956172415,6368353580672636928,10.496102,11.893693
1237678859549934029,10.7544318490787,12.8495216638065,6982907468545546240,10.75443,12.84952
1237678919135526955,10.7550470667537,12.0911982597617,12432288618151958528,10.755045,12.091198
1237678859549999638,10.8967660085065,12.6791972461104,12432281471326377984,10.896766,12.679197
1237678907861041827,11.0325863923361,10.9298303275673,6986316503022065664,11.032581,10.929833
1237678920209400006,11.1679371913281,12.9898033048047,6983056727249016832,11.167939,12.989806
1237678919135658103,11.1696590428065,12.1692900749656,6982891250749036544,11.169661,12.16929
1237678919672594633,11.3167590042829,12.5061145330263,12432257007192659968,11.316759,12.506115
1237678919672660543,11.4551494552217,12.4291161066756,12432244912564754432,11.455149,12.429116
1237678859550261584,11.4553194940079,12.7806910452311,12432249585489172480,11.455319,12.780691
1237678906787496198,11.4555450903201,10.025165995715,6986277745237186560,11.455543,10.025165
1237679319631135500,11.4556210291677,10.664222003494,6986282143283697664,11.455619,10.664223
1237678859013390495,11.4563070347506,12.3722738790017,6986400890539497472,11.456305,12.372273
1237679319631134981,11.4564626653757,10.6912812167367,6986281043772069888,11.456462,10.691282
1237678859550261445,11.456496289468,12.7422146425463,6982873108807178240,11.456494,12.742216
1237678906787562133,11.6100607232858,10.0631372875254,12438067375752108032,11.610061,10.063137
1237678906787692809,11.9212824795524,10.1044418950404,5116241832163170304,11.92128,10.10444
1237678907324563980,11.9228366014624,10.4622102750559,6986256029882537984,11.922834,10.462208
1237678920209793727,12.0781533086391,12.9277742466521,12432218524285687808,12.078153,12.927774
1237678859013718464,12.2551789786867,12.242673567747,6987459171454310400,12.255176,12.242675
1237678918599311380,12.2553931796268,11.5769267479314,6986454491731351552,12.255391,11.576925
1237678857940042263,12.4349793210441,11.4759284156243,6986467410992977920,12.434975,11.475934
1237678834293342762,12.6063204109419,10.5891991189695,5116273718000375808,12.606318,10.589201
1237678833756471465,12.6064907532111,10.2068151749622,5116275642145724416,12.606489,10.206816
1237678834293342772,12.607362959699,10.5665820261066,6986223869167425536,12.607361,10.566584
1237678919673315450,12.9333033624881,12.5539949358062,6987432233419429888,12.933308,12.553985
1237678919672070544,10.0418809943363,12.6357649009597,12432319954233350144,10.041881,12.635765
1237679320167481778,10.1826552588243,11.2031228629969,6981961887203481600,10.182658,11.203123
1237678919672202073,10.3220769892489,12.5615852295705,12432313082285676544,10.322077,12.561585
1237678857939190070,10.3223268727001,11.5890228313228,6368355229940078592,10.322325,11.589019
1237678919672201642,10.3226034778181,12.5857655124096,6982936055847868416,10.322598,12.585768
1237678906787037355,10.4564530085918,10.0362614243678,12437988485792815104,10.456453,10.036261
1237678859012931781,10.4565731374497,12.3856244017545,12432310608384514048,10.456573,12.385624
1237678857939190296,10.4568860480102,11.4469412864513,6981972057686038528,10.456884,11.446935
1237678919672267011,10.4581334695798,12.5179634940478,12432312257651955712,10.458133,12.517963
1237678907323974254,10.5973339009951,10.4626889118085,5114052154387355648,10.597332,10.462684
1237678859549868269,10.5974236304066,12.798818967218,12432295215221725184,10.597424,12.798819
1237678918598590841,10.5983035033456,11.8081392021391,6982922037074614272,10.598306,11.808139
1237678906787168662,10.7279708566327,10.0357990855459,12438000305542813696,10.727971,10.035799
1237679319093936360,10.7288609343491,10.2206211524514,6986321725702297600,10.728863,10.220621
1237678859549999292,10.8741866484735,12.666527006311,12432281746204284928,10.874187,12.666527
1237679319630938342,11.0095665378264,10.5947452144814,5114074969253632000,11.009567,10.594742
1237678920209334749,11.0102317758559,12.9679912094512,6983045732132739072,11.010233,12.96799
1237678919672463599,11.010461057516,12.4626907463451,12432267452553123840,11.010461,12.462691
1237678857939518084,11.1413802909497,11.5541300952383,6986403639318566912,11.141376,11.554131
1237678920209400347,11.1414129416086,12.8958146381071,6982885478312990720,11.141412,12.895815
1237678918061982697,11.2803437155546,11.3363747987092,6986405013708101632,11.280343,11.33637
1237678920209466026,11.2813885945672,12.9444332749212,6983064698708318208,11.281387,12.944431
1237678919672660474,11.4295156980425,12.5794317806961,6982871734417643520,11.429518,12.579432
1237678859013390350,11.4305816852843,12.2866220050524,12432243813053126656,11.430582,12.286622
1237678858476519514,11.4307580417299,11.8702968641958,12432253158901962752,11.430758,11.870297
1237678919135789646,11.4312165468349,12.187727546138,6982876132464154624,11.431215,12.187727
1237678907324301896,11.4313023016765,10.3692703675172,12438054181612574720,11.431302,10.36927
1237678919135855479,11.5729457120833,12.202943219831,12432246012076382208,11.572946,12.202943
1237678907324367449,11.5742967619295,10.4677927086421,6986278020115093504,11.574294,10.467789
1237679320168071598,11.5745214594226,11.1010897408992,6986274171824396288,11.574521,11.101087
1237678857939780147,11.7177853902692,11.4018152272011,6986437449301121024,11.717787,11.401814
1237678918599049724,11.7193648306815,11.7558732936224,6986426179306936320,11.719365,11.755877
1237679320168136897,11.7193688047303,11.1498123119563,6986274446702303232,11.719372,11.149813
1237678859550392659,11.7199204354736,12.7313068188104,6982853592475785216,11.719921,12.731298
1237678919135986126,11.8663696278542,12.0369161343164,6982832151999043584,11.866367,12.036913
1237678859550393148,11.8673245876418,12.7416239218109,12432227870134523904,11.867325,12.741624
1237678859550524214,12.1386729830878,12.7611223203752,12432215775506618368,12.138673,12.761122
1237678859550523926,12.139667791252,12.6367996048589,6987467967547332608,12.139667,12.636799
1237678833756340393,12.3043462797167,10.253202823391,6986231840626726912,12.304348,10.253201
1237678834830147970,12.467716553673,11.0656233779659,6986228542091843584,12.467714,11.065622
1237678907324760605,12.4686935791811,10.5207273887067,5116259974105028608,12.46869,10.520727
1237678857940107578,12.4689362325041,11.4628431509115,6986476756841814016,12.468936,11.462847
1237678833756537083,12.65457534093,10.2426074303582,5116275917023631360,12.654572,10.242607
1237678906788086057,12.8267750342969,10.1033596642068,5116289660918978560,12.826773,10.103361
1237678907860648283,10.111213249788,10.8549306744764,6981724392691881984,10.111214,10.854929
1237678858475995707,10.2598281792801,11.827094754085,6982942652917635072,10.259827,11.82709
1237678859012866137,10.2618328052017,12.4003852326512,6982945401696704512,10.261832,12.400381
